ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Education_Simplified,Marital_Simplified,TotalSpending,TotalChildren
7384,1951,Master,Together,39767.0,0,0,21-07-2013,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,75,Postgraduate,Married,485,0
5043,1951,Basic,Married,26997.0,0,0,05-11-2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,75,Basic,Married,434,0
5267,1970,Graduation,Divorced,33986.0,1,0,14-03-2013,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,56,Graduate,Single,44,1
2516,1969,2n Cycle,Married,46831.0,1,1,08-06-2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,57,Basic,Married,78,2
378,1971,Graduation,Married,52531.0,0,0,30-12-2012,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,3,11,0,55,Graduate,Married,794,0
4808,1956,Graduation,Married,15759.0,0,0,05-09-2013,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,70,Graduate,Married,17,0
5068,1971,Graduation,Single,22804.0,1,0,31-07-2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,55,Graduate,Single,26,1
7628,1973,2n Cycle,Married,43050.0,1,0,18-03-2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,53,Basic,Married,76,1
7128,1977,PhD,Single,42997.0,1,1,07-12-2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,Postgraduate,Single,15,2
2811,1963,PhD,Single,48918.0,1,1,12-04-2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,63,Postgraduate,Single,62,2
3551,1954,Master,Together,60033.0,0,1,29-03-2014,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,3,11,0,72,Postgraduate,Married,198,1
1663,1978,PhD,Together,34043.0,1,0,25-10-2013,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,48,Postgraduate,Married,49,1
10641,1978,Graduation,Single,7500.0,1,1,27-12-2012,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,48,Graduate,Single,57,2
5336,1971,Master,Together,157733.0,1,0,04-06-2013,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,55,Postgraduate,Married,59,1
1878,1985,2n Cycle,Married,23148.0,0,0,18-02-2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,41,Basic,Married,37,0
3099,1970,Graduation,Divorced,44267.0,1,1,25-02-2013,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,56,Graduate,Single,310,2
5841,1966,Graduation,Together,60894.0,0,1,28-06-2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,60,Graduate,Married,832,1
3972,1976,Graduation,Together,50200.0,1,1,03-04-2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,50,Graduate,Married,401,2
6658,1972,Graduation,Together,59868.0,0,1,22-07-2013,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,54,Graduate,Married,1194,1
4603,1960,PhD,Married,65695.0,0,1,31-01-2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,66,Postgraduate,Married,656,1
10260,1965,Master,Together,45143.0,0,1,26-08-2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,61,Postgraduate,Married,311,1
8789,1989,2n Cycle,Married,59060.0,1,0,11-01-2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,37,Basic,Married,274,1
6197,1962,PhD,Single,27238.0,1,1,20-04-2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,64,Postgraduate,Single,57,2
4554,1965,Graduation,Together,47009.0,0,1,01-10-2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,61,Graduate,Married,448,1
4937,1973,2n Cycle,Married,46094.0,1,1,10-06-2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53,Basic,Married,44,2
1920,1972,Graduation,Married,40321.0,1,1,29-07-2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,54,Graduate,Married,102,2
8749,1984,Graduation,Together,37235.0,1,0,01-02-2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,42,Graduate,Married,61,1
1650,1960,Master,Married,81843.0,0,0,22-04-2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,66,Postgraduate,Married,1643,0
10377,1958,Master,Together,46692.0,0,1,06-06-2013,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,68,Postgraduate,Married,397,1
6398,1974,Basic,Married,18393.0,1,0,29-03-2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,52,Basic,Married,50,1
7937,1982,Graduation,Married,24711.0,0,0,18-04-2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,44,Graduate,Married,58,0
839,1975,PhD,Married,45503.0,1,0,25-09-2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,51,Postgraduate,Married,170,1
4832,1979,Graduation,Married,27244.0,1,0,07-03-2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,47,Graduate,Married,101,1
11039,1975,Graduation,Married,51948.0,0,1,17-09-2013,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,51,Graduate,Married,311,1
9635,1983,Master,Married,35876.0,0,0,20-04-2014,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,43,Postgraduate,Married,129,0
2173,1952,Graduation,Widow,40049.0,0,1,16-10-2013,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,74,Graduate,Single,32,1
5510,1977,Master,Married,43263.0,0,1,21-11-2012,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,49,Postgraduate,Married,441,1
2253,1990,Graduation,Married,18929.0,0,0,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,36,Graduate,Married,85,0
5181,1982,Basic,Single,24367.0,1,0,20-03-2013,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,44,Basic,Single,24,1
979,1975,Graduation,Single,33249.0,1,0,20-02-2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,51,Graduate,Single,112,1
10390,1959,2n Cycle,Married,26887.0,0,1,10-02-2013,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,67,Basic,Married,30,1
4698,1983,PhD,Married,50150.0,0,0,20-06-2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,43,Postgraduate,Married,410,0
10590,1956,PhD,Together,76542.0,0,0,30-03-2013,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,70,Postgraduate,Married,1483,0
8369,1987,Graduation,Together,18227.0,1,0,08-11-2012,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,39,Graduate,Married,28,1
5232,1965,Graduation,Married,69139.0,0,1,27-01-2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,61,Graduate,Married,227,1
7712,1946,PhD,Single,62159.0,0,0,28-04-2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,80,Postgraduate,Single,634,0
7275,1971,Master,Single,33316.0,1,1,04-10-2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,55,Postgraduate,Single,131,2
1343,1968,Graduation,Together,58554.0,1,1,26-09-2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,58,Graduate,Married,586,2
9967,1974,Graduation,Divorced,53034.0,1,1,30-05-2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,52,Graduate,Single,447,2
2698,1976,Graduation,Single,47025.0,0,1,07-11-2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,50,Graduate,Single,415,1
3231,1973,Graduation,Married,37971.0,1,0,25-11-2013,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,53,Graduate,Married,30,1
4096,1968,Master,Divorced,41335.0,1,0,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,58,Postgraduate,Single,187,1
10476,1958,Graduation,Married,67267.0,0,1,13-05-2014,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,68,Graduate,Married,251,1
5948,1975,Graduation,Single,57338.0,0,1,29-04-2014,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,51,Graduate,Single,237,1
9140,1960,2n Cycle,Together,50523.0,1,1,25-12-2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,66,Basic,Married,91,2
10258,1965,Master,Single,35791.0,2,1,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,61,Postgraduate,Single,35,3
4743,1969,PhD,Married,56242.0,0,1,03-03-2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,57,Postgraduate,Married,971,1
8805,1960,Graduation,Single,48904.0,0,1,02-12-2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,66,Graduate,Single,371,1
1542,1975,Graduation,Single,56243.0,1,2,30-12-2013,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,51,Graduate,Single,396,3
10420,1955,Master,Divorced,46390.0,0,1,05-05-2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,71,Postgraduate,Single,222,1
7514,1956,2n Cycle,Together,54342.0,1,1,03-07-2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,70,Basic,Married,177,2
793,1973,Graduation,Married,20895.0,1,0,06-10-2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,53,Graduate,Married,45,1
8702,1976,2n Cycle,Together,26907.0,1,1,20-08-2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,Basic,Married,22,2
4791,1980,Graduation,Together,44964.0,1,1,16-12-2012,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,46,Graduate,Married,41,2
2963,1979,Graduation,Together,75507.0,0,0,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,47,Graduate,Married,1440,0
8216,1972,Master,Married,53761.0,1,1,11-10-2013,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,54,Postgraduate,Married,325,2
8140,1973,Graduation,Together,22682.0,1,0,03-10-2013,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,53,Graduate,Married,95,1
10146,1972,PhD,Together,38887.0,1,0,02-03-2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,54,Postgraduate,Married,42,1
5289,1975,2n Cycle,Single,41658.0,1,1,09-11-2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,51,Basic,Single,72,2
2587,1972,PhD,Married,29791.0,1,0,15-05-2014,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,54,Postgraduate,Married,20,1
4405,1956,Master,Married,63915.0,0,2,30-07-2013,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,70,Postgraduate,Married,789,2
8663,1974,Graduation,Divorced,39996.0,1,1,22-05-2014,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,52,Graduate,Single,15,2
2589,1972,Graduation,Divorced,26759.0,1,0,07-02-2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,54,Graduate,Single,59,1
3421,1968,Master,Divorced,63841.0,0,1,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,58,Postgraduate,Single,908,1
10490,1969,PhD,Married,51039.0,1,1,10-12-2012,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,57,Postgraduate,Married,417,2
4094,1961,Graduation,Married,60544.0,1,1,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,65,Graduate,Married,289,2
9958,1972,Graduation,Married,65685.0,0,1,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,54,Graduate,Married,769,1
2534,1953,Graduation,Married,37716.0,0,1,21-04-2014,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,73,Graduate,Married,188,1
6613,1970,Master,Married,44511.0,1,0,12-10-2012,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,56,Postgraduate,Married,727,1
10827,1967,PhD,Married,36947.0,1,1,07-08-2012,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,59,Postgraduate,Married,146,2
5491,1951,Master,Together,47352.0,0,1,11-04-2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,75,Postgraduate,Married,319,1
8402,1953,Master,Married,67087.0,0,1,17-12-2013,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,73,Postgraduate,Married,794,1
8783,1950,Graduation,Married,57045.0,0,1,08-09-2012,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,76,Graduate,Married,454,1
618,1977,PhD,Married,69389.0,0,1,28-09-2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,49,Postgraduate,Married,797,1
361,1969,Master,Married,43142.0,1,1,18-02-2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,57,Postgraduate,Married,20,2
2678,1990,Graduation,Single,34412.0,1,0,13-02-2013,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,36,Graduate,Single,209,1
6376,1979,Graduation,Single,57537.0,1,0,10-06-2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,47,Graduate,Single,545,1
524,1966,Basic,Together,22634.0,0,0,16-01-2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,60,Basic,Married,96,0
10341,1948,Graduation,Together,51315.0,0,0,23-02-2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,78,Graduate,Married,222,0
5654,1972,Graduation,Married,36026.0,2,1,16-03-2014,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,54,Graduate,Married,61,3
4098,1973,Graduation,Married,24639.0,1,1,28-01-2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,53,Graduate,Married,44,2
5824,1972,PhD,Together,34578.0,2,1,11-04-2014,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,54,Postgraduate,Married,8,3
5229,1969,PhD,Together,54132.0,0,1,16-02-2014,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,57,Postgraduate,Married,42,1
4086,1959,Graduation,Married,18690.0,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,67,Graduate,Married,60,0
2428,1970,Graduation,Married,28164.0,1,0,04-05-2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,56,Graduate,Married,78,1
8254,1974,PhD,Married,34596.0,1,0,13-04-2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,52,Postgraduate,Married,23,1
2836,1972,PhD,Married,43269.0,1,0,16-09-2013,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,54,Postgraduate,Married,19,1
8418,1958,2n Cycle,Single,38741.0,1,1,30-03-2014,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,Basic,Single,61,2
7152,1983,Master,Married,27100.0,1,0,05-04-2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,Postgraduate,Married,37,1
10033,1973,2n Cycle,Divorced,31163.0,1,0,13-02-2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,Basic,Single,38,1
274,1973,Graduation,Single,34853.0,1,1,23-12-2013,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,Graduate,Single,34,2
3388,1967,Graduation,Divorced,70844.0,1,1,30-10-2013,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,59,Graduate,Single,294,2
8588,1961,Graduation,Married,60544.0,1,1,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,65,Graduate,Married,289,2
2518,1986,2n Cycle,Together,20491.0,0,0,25-01-2013,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,40,Basic,Married,30,0
574,1964,Graduation,Married,42523.0,0,0,23-04-2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,62,Graduate,Married,125,0
3220,1983,Graduation,Married,39922.0,1,0,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,43,Graduate,Married,156,1
5967,1952,Graduation,Together,33402.0,1,1,18-07-2013,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,74,Graduate,Married,70,2
1183,1949,Master,Married,36408.0,1,1,21-09-2013,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,77,Postgraduate,Married,22,2
4682,1958,Graduation,Married,51876.0,0,0,15-10-2013,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,68,Graduate,Married,310,0
1232,1982,PhD,Together,70038.0,0,0,25-10-2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,44,Postgraduate,Married,1244,0
1927,1973,2n Cycle,Together,69401.0,0,1,23-03-2014,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,53,Basic,Married,690,1
5788,1972,Graduation,Together,46053.0,1,0,17-02-2013,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,54,Graduate,Married,209,1
5975,1967,PhD,Single,40304.0,1,0,30-09-2013,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,59,Postgraduate,Single,57,1
6875,1965,PhD,Together,32727.0,0,0,28-08-2012,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,61,Postgraduate,Married,529,0
4399,1969,Graduation,Together,68695.0,0,0,25-06-2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,57,Graduate,Married,1091,0
2157,1972,Graduation,Together,26290.0,1,1,12-01-2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,54,Graduate,Married,77,2
10403,1978,Graduation,Together,16531.0,1,0,18-06-2014,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,48,Graduate,Married,44,1
5074,1986,Master,Married,28072.0,1,0,08-07-2013,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,40,Postgraduate,Married,47,1
4690,1953,Graduation,Married,50725.0,0,1,13-02-2013,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,73,Graduate,Married,586,1
7196,1950,PhD,Married,41145.0,1,1,08-02-2014,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,76,Postgraduate,Married,13,2
4406,1970,Graduation,Together,67419.0,0,1,16-01-2013,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,56,Graduate,Married,1471,1
9672,1970,2n Cycle,Married,23162.0,1,1,21-12-2013,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,56,Basic,Married,65,2
4864,1977,Graduation,Married,34380.0,1,0,02-05-2013,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,49,Graduate,Married,175,1
4706,1966,Graduation,Single,34704.0,0,1,27-04-2013,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,60,Graduate,Single,40,1
25,1958,Graduation,Married,65148.0,0,1,16-11-2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,68,Graduate,Married,1115,1
3697,1954,Graduation,Together,39898.0,0,1,12-02-2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,72,Graduate,Married,134,1
4220,1970,PhD,Married,59892.0,0,1,02-11-2013,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,56,Postgraduate,Married,87,1
5286,1987,Master,Single,41020.0,0,0,28-10-2013,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,39,Postgraduate,Single,217,0
7787,1960,Graduation,Together,62807.0,0,1,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,66,Graduate,Married,819,1
3102,1981,2n Cycle,Together,19414.0,1,0,16-10-2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,45,Basic,Married,32,1
5868,1980,Graduation,Married,19107.0,1,0,22-08-2013,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,46,Graduate,Married,46,1
9988,1976,Master,Single,70379.0,0,1,03-03-2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,50,Postgraduate,Single,860,1
5763,1972,Master,Together,49854.0,1,0,10-11-2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,54,Postgraduate,Married,380,1
7494,1950,PhD,Divorced,42873.0,1,1,21-01-2013,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,76,Postgraduate,Single,269,2
7250,1978,Graduation,Together,57867.0,1,0,01-10-2013,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,48,Graduate,Married,612,1
2005,1990,Graduation,Married,35765.0,1,0,11-12-2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,36,Graduate,Married,75,1
6885,1977,Graduation,Divorced,32952.0,1,0,01-12-2013,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,49,Graduate,Single,55,1
6318,1988,Graduation,Married,68487.0,0,0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,38,Graduate,Married,1366,0
4093,1975,Master,Together,53253.0,1,1,11-02-2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,51,Postgraduate,Married,436,2
5751,1973,2n Cycle,Divorced,31163.0,1,0,13-02-2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,Basic,Single,38,1
10128,1958,Graduation,Together,53977.0,0,1,08-06-2013,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,68,Graduate,Married,907,1
9,1975,Master,Single,46098.0,1,1,18-08-2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,51,Postgraduate,Single,120,2
2853,1980,Graduation,Single,51766.0,1,0,11-03-2014,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0,46,Graduate,Single,275,1
1490,1962,Graduation,Married,55759.0,0,1,28-11-2012,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,64,Graduate,Married,854,1
6310,1978,Graduation,Married,33039.0,1,0,09-09-2013,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,48,Graduate,Married,78,1
10380,1972,Master,Married,37787.0,1,0,20-09-2013,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,54,Postgraduate,Married,106,1
1998,1976,Graduation,Single,37697.0,1,0,07-02-2014,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,50,Graduate,Single,84,1
10795,1973,PhD,Married,37401.0,1,0,06-05-2014,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,Postgraduate,Married,48,1
11110,1973,Graduation,Single,3502.0,1,0,13-04-2013,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,53,Graduate,Single,5,1
7998,1958,Graduation,Together,28087.0,1,1,11-12-2012,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0,68,Graduate,Married,112,2
3536,1960,Graduation,Together,19740.0,0,1,24-03-2013,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0,66,Graduate,Married,55,1
3463,1975,PhD,Married,69283.0,0,1,14-06-2014,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0,51,Postgraduate,Married,904,1
3745,1988,2n Cycle,Married,23331.0,1,0,04-09-2012,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0,38,Basic,Married,103,1
9771,1988,2n Cycle,Single,23331.0,1,0,05-10-2012,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,3,11,0,38,Basic,Single,269,1
451,1989,Graduation,Single,9255.0,1,0,20-12-2013,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,3,11,0,37,Graduate,Single,22,1
8920,1967,Master,Single,59235.0,1,0,12-01-2013,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0,59,Postgraduate,Single,1128,1
6678,1989,Graduation,Together,31928.0,1,0,28-03-2014,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,37,Graduate,Married,72,1
3852,1961,Master,Together,74881.0,1,1,08-03-2013,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,65,Postgraduate,Married,964,2
73,1953,PhD,Single,51411.0,1,2,26-05-2013,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,73,Postgraduate,Single,18,3
